Channel State,Experiment Time (minutes),State Time (samples)
locked,58,0
locked,59,1792
locked,60,0
locked,61,0
locked,62,0
locked,63,0
locked,64,2240
locked,65,0
locked,66,2240
locked,67,0
locked,68,0
locked,69,0
locked,70,0
locked,71,0
locked,72,0
locked,73,0
locked,74,0
locked,75,0
locked,76,0
locked,77,0
locked,78,5021
locked,79,0
locked,80,0
locked,81,0
locked,82,0
locked,83,0
locked,84,0
locked,85,0
locked,86,13795
locked,87,0
locked,88,0
locked,89,4032
locked,90,0
multiple,0,0
multiple,1,624397
multiple,2,0
multiple,3,0
multiple,4,0
multiple,5,0
multiple,6,0
multiple,7,0
multiple,8,0
multiple,9,0
multiple,10,0
multiple,11,0
multiple,12,0
multiple,13,0
multiple,14,0
multiple,15,0
multiple,16,0
multiple,17,0
multiple,18,0
multiple,19,0
multiple,20,0
multiple,21,0
multiple,22,0
multiple,23,0
multiple,24,0
multiple,25,0
multiple,26,0
multiple,27,0
multiple,28,0
multiple,29,0
multiple,30,0
multiple,31,3620
multiple,32,0
multiple,33,497
multiple,34,0
multiple,35,0
multiple,36,0
multiple,37,0
multiple,38,0
multiple,39,0
multiple,40,0
multiple,41,0
multiple,42,0
multiple,43,0
multiple,44,0
multiple,45,0
multiple,46,0
multiple,47,0
multiple,48,0
multiple,49,0
multiple,50,0
multiple,51,0
multiple,52,0
multiple,53,0
multiple,54,0
multiple,55,0
multiple,56,0
multiple,57,0
multiple,58,0
multiple,59,0
multiple,60,0
multiple,61,0
multiple,62,0
multiple,63,0
multiple,64,0
multiple,65,0
multiple,66,0
multiple,67,0
multiple,68,0
multiple,69,0
multiple,70,0
multiple,71,0
multiple,72,0
multiple,73,0
multiple,74,0
multiple,75,0
multiple,76,0
multiple,77,0
multiple,78,0
multiple,79,0
multiple,80,0
multiple,81,0
multiple,82,0
multiple,83,0
multiple,84,0
multiple,85,0
multiple,86,0
multiple,87,0
multiple,88,0
multiple,89,0
multiple,90,0
no_pore,0,0
no_pore,1,533142
no_pore,2,24300000
no_pore,3,24300000
no_pore,4,24300000
no_pore,5,24300000
no_pore,6,24300000
no_pore,7,24300000
no_pore,8,24300000
no_pore,9,24300000
no_pore,10,24300000
no_pore,11,24300000
no_pore,12,24300000
no_pore,13,24300000
no_pore,14,24300000
no_pore,15,24300000
no_pore,16,24300000
no_pore,17,24300000
no_pore,18,24300000
no_pore,19,24300000
no_pore,20,24300000
no_pore,21,24300000
no_pore,22,24300000
no_pore,23,24300000
no_pore,24,24300000
no_pore,25,24300000
no_pore,26,24300000
no_pore,27,24300000
no_pore,28,24300000
no_pore,29,24300000
no_pore,30,24300000
no_pore,31,24300000
no_pore,32,24300000
no_pore,33,24300000
no_pore,34,24300000
no_pore,35,24300000
no_pore,36,24300000
no_pore,37,24300000
no_pore,38,24300000
no_pore,39,24300000
no_pore,40,24300000
no_pore,41,24300000
no_pore,42,24300000
no_pore,43,24300000
no_pore,44,24300000
no_pore,45,24300000
no_pore,46,24300000
no_pore,47,24300000
no_pore,48,24300000
no_pore,49,24300000
no_pore,50,24300000
no_pore,51,24300000
no_pore,52,24300000
no_pore,53,24300000
no_pore,54,24300000
no_pore,55,24300000
no_pore,56,24300000
no_pore,57,24300000
no_pore,58,24300000
no_pore,59,24300000
no_pore,60,24300000
no_pore,61,24300000
no_pore,62,24300000
no_pore,63,24300000
no_pore,64,24300000
no_pore,65,24300000
no_pore,66,24300000
no_pore,67,24300000
no_pore,68,24300000
no_pore,69,24300000
no_pore,70,24300000
no_pore,71,24300000
no_pore,72,24300000
no_pore,73,24300000
no_pore,74,24300000
no_pore,75,24300000
no_pore,76,24300000
no_pore,77,24300000
no_pore,78,24300000
no_pore,79,24300000
no_pore,80,24300000
no_pore,81,24300000
no_pore,82,24300000
no_pore,83,24300000
no_pore,84,24300000
no_pore,85,24300000
no_pore,86,24300000
no_pore,87,24300000
no_pore,88,24300000
no_pore,89,24299466
no_pore,90,167555
pending_manual_reset,0,541736
pending_manual_reset,1,284932
pending_manual_reset,2,0
pending_manual_reset,3,0
pending_manual_reset,4,0
pending_manual_reset,5,0
pending_manual_reset,6,0
pending_manual_reset,7,0
pending_manual_reset,8,0
pending_manual_reset,9,0
pending_manual_reset,10,0
pending_manual_reset,11,0
pending_manual_reset,12,0
pending_manual_reset,13,0
pending_manual_reset,14,0
pending_manual_reset,15,0
pending_manual_reset,16,0
pending_manual_reset,17,0
pending_manual_reset,18,0
pending_manual_reset,19,0
pending_manual_reset,20,0
pending_manual_reset,21,0
pending_manual_reset,22,0
pending_manual_reset,23,0
pending_manual_reset,24,0
pending_manual_reset,25,0
pending_manual_reset,26,0
pending_manual_reset,27,0
pending_manual_reset,28,0
pending_manual_reset,29,0
pending_manual_reset,30,0
pending_manual_reset,31,0
pending_manual_reset,32,0
pending_manual_reset,33,0
pending_manual_reset,34,0
pending_manual_reset,35,0
pending_manual_reset,36,0
pending_manual_reset,37,0
pending_manual_reset,38,0
pending_manual_reset,39,0
pending_manual_reset,40,0
pending_manual_reset,41,0
pending_manual_reset,42,0
pending_manual_reset,43,0
pending_manual_reset,44,0
pending_manual_reset,45,0
pending_manual_reset,46,0
pending_manual_reset,47,0
pending_manual_reset,48,0
pending_manual_reset,49,0
pending_manual_reset,50,0
pending_manual_reset,51,0
pending_manual_reset,52,0
pending_manual_reset,53,0
pending_manual_reset,54,0
pending_manual_reset,55,0
pending_manual_reset,56,0
pending_manual_reset,57,0
pending_manual_reset,58,0
pending_manual_reset,59,0
pending_manual_reset,60,0
pending_manual_reset,61,0
pending_manual_reset,62,0
pending_manual_reset,63,0
pending_manual_reset,64,0
pending_manual_reset,65,0
pending_manual_reset,66,0
pending_manual_reset,67,0
pending_manual_reset,68,0
pending_manual_reset,69,0
pending_manual_reset,70,0
pending_manual_reset,71,0
pending_manual_reset,72,0
pending_manual_reset,73,0
pending_manual_reset,74,0
pending_manual_reset,75,0
pending_manual_reset,76,0
pending_manual_reset,77,0
pending_manual_reset,78,0
pending_manual_reset,79,0
pending_manual_reset,80,0
pending_manual_reset,81,0
pending_manual_reset,82,0
pending_manual_reset,83,0
pending_manual_reset,84,0
pending_manual_reset,85,0
pending_manual_reset,86,0
pending_manual_reset,87,0
pending_manual_reset,88,0
pending_manual_reset,89,0
pending_manual_reset,90,0
pending_mux_change,0,520754
pending_mux_change,1,231713
pending_mux_change,2,205515
pending_mux_change,3,241763
pending_mux_change,4,222118
pending_mux_change,5,149949
pending_mux_change,6,100088
pending_mux_change,7,123078
pending_mux_change,8,199905
pending_mux_change,9,172979
pending_mux_change,10,188549
pending_mux_change,11,204903
pending_mux_change,12,226720
pending_mux_change,13,190236
pending_mux_change,14,187881
pending_mux_change,15,263062
pending_mux_change,16,270885
pending_mux_change,17,215582
pending_mux_change,18,154333
pending_mux_change,19,188947
pending_mux_change,20,249701
pending_mux_change,21,188273
pending_mux_change,22,256862
pending_mux_change,23,231007
pending_mux_change,24,203882
pending_mux_change,25,191335
pending_mux_change,26,136545
pending_mux_change,27,132645
pending_mux_change,28,149340
pending_mux_change,29,129810
pending_mux_change,30,162625
pending_mux_change,31,121685
pending_mux_change,32,150143
pending_mux_change,33,160325
pending_mux_change,34,185479
pending_mux_change,35,140908
pending_mux_change,36,96024
pending_mux_change,37,111092
pending_mux_change,38,114955
pending_mux_change,39,131364
pending_mux_change,40,149887
pending_mux_change,41,142314
pending_mux_change,42,138849
pending_mux_change,43,123111
pending_mux_change,44,110781
pending_mux_change,45,124510
pending_mux_change,46,83144
pending_mux_change,47,86170
pending_mux_change,48,123858
pending_mux_change,49,184785
pending_mux_change,50,180183
pending_mux_change,51,153106
pending_mux_change,52,163123
pending_mux_change,53,102390
pending_mux_change,54,125393
pending_mux_change,55,137628
pending_mux_change,56,108894
pending_mux_change,57,123533
pending_mux_change,58,133695
pending_mux_change,59,144635
pending_mux_change,60,90447
pending_mux_change,61,93489
pending_mux_change,62,80615
pending_mux_change,63,72168
pending_mux_change,64,66823
pending_mux_change,65,74925
pending_mux_change,66,77889
pending_mux_change,67,58598
pending_mux_change,68,61010
pending_mux_change,69,51265
pending_mux_change,70,69852
pending_mux_change,71,54859
pending_mux_change,72,92005
pending_mux_change,73,82422
pending_mux_change,74,98286
pending_mux_change,75,62905
pending_mux_change,76,75134
pending_mux_change,77,92535
pending_mux_change,78,52759
pending_mux_change,79,45048
pending_mux_change,80,66617
pending_mux_change,81,70780
pending_mux_change,82,80805
pending_mux_change,83,74620
pending_mux_change,84,76270
pending_mux_change,85,71236
pending_mux_change,86,75022
pending_mux_change,87,69785
pending_mux_change,88,95289
pending_mux_change,89,74353
pending_mux_change,90,0
pore,0,0
pore,1,2826558
pore,2,5371537
pore,3,8643054
pore,4,8639109
pore,5,8083694
pore,6,8152467
pore,7,8063459
pore,8,6878623
pore,9,6734220
pore,10,6383025
pore,11,5660379
pore,12,5388143
pore,13,5566469
pore,14,5790259
pore,15,4778240
pore,16,5121215
pore,17,5255571
pore,18,5006404
pore,19,4979727
pore,20,4650347
pore,21,4612138
pore,22,4426872
pore,23,4197811
pore,24,4275413
pore,25,4155666
pore,26,4118071
pore,27,4388823
pore,28,4386908
pore,29,4002750
pore,30,3452157
pore,31,3324111
pore,32,3203956
pore,33,3307721
pore,34,2960588
pore,35,2998810
pore,36,3537454
pore,37,3079441
pore,38,3336717
pore,39,3080532
pore,40,2995288
pore,41,2885356
pore,42,2796845
pore,43,2861490
pore,44,3176352
pore,45,3166626
pore,46,3215659
pore,47,3489157
pore,48,3445633
pore,49,2844788
pore,50,2891690
pore,51,2561058
pore,52,2695971
pore,53,3036271
pore,54,2790687
pore,55,2738885
pore,56,2601878
pore,57,2311734
pore,58,2498511
pore,59,2372361
pore,60,2464431
pore,61,2381040
pore,62,2903397
pore,63,2628077
pore,64,2633885
pore,65,2367203
pore,66,1980121
pore,67,2096805
pore,68,1786494
pore,69,2012829
pore,70,1864354
pore,71,1891716
pore,72,1617696
pore,73,1745368
pore,74,1443460
pore,75,1528961
pore,76,1604815
pore,77,1420983
pore,78,1550627
pore,79,1283993
pore,80,1083799
pore,81,1083103
pore,82,1213060
pore,83,1078409
pore,84,1021481
pore,85,825735
pore,86,904449
pore,87,1000038
pore,88,969702
pore,89,893266
pore,90,9717
saturated,0,12316660
saturated,1,12300856
saturated,2,1136
saturated,3,0
saturated,4,1310
saturated,5,3680
saturated,6,3359
saturated,7,0
saturated,8,0
saturated,9,0
saturated,10,2173
saturated,11,0
saturated,12,0
saturated,13,0
saturated,14,0
saturated,15,7299
saturated,16,0
saturated,17,0
saturated,18,0
saturated,19,976
saturated,20,5282
saturated,21,0
saturated,22,0
saturated,23,0
saturated,24,5732
saturated,25,1365
saturated,26,0
saturated,27,0
saturated,28,0
saturated,29,0
saturated,30,0
saturated,31,4198
saturated,32,0
saturated,33,0
saturated,34,0
saturated,35,2631
saturated,36,0
saturated,37,0
saturated,38,0
saturated,39,2814
saturated,40,0
saturated,41,0
saturated,42,0
saturated,43,0
saturated,44,0
saturated,45,2055
saturated,46,0
saturated,47,0
saturated,48,0
saturated,49,0
saturated,50,0
saturated,51,4371
saturated,52,0
saturated,53,0
saturated,54,5136
saturated,55,0
saturated,56,0
saturated,57,0
saturated,58,0
saturated,59,5649
saturated,60,0
saturated,61,0
saturated,62,0
saturated,63,0
saturated,64,1487
saturated,65,0
saturated,66,1000
saturated,67,0
saturated,68,0
saturated,69,0
saturated,70,0
saturated,71,0
saturated,72,0
saturated,73,0
saturated,74,0
saturated,75,0
saturated,76,0
saturated,77,0
saturated,78,0
saturated,79,0
saturated,80,0
saturated,81,0
saturated,82,0
saturated,83,0
saturated,84,0
saturated,85,0
saturated,86,0
saturated,87,0
saturated,88,0
saturated,89,2057
saturated,90,0
strand,0,0
strand,1,88013
strand,2,108275
strand,3,467508
strand,4,112339
strand,5,1092559
strand,6,962959
strand,7,601682
strand,8,905376
strand,9,860929
strand,10,1065308
strand,11,1007999
strand,12,1035441
strand,13,832485
strand,14,420421
strand,15,505611
strand,16,553716
strand,17,405294
strand,18,1077150
strand,19,872977
strand,20,398418
strand,21,163583
strand,22,235404
strand,23,157084
strand,24,342695
strand,25,192763
strand,26,316302
strand,27,237350
strand,28,202228
strand,29,312048
strand,30,784397
strand,31,650631
strand,32,848119
strand,33,683905
strand,34,557889
strand,35,879771
strand,36,397249
strand,37,488800
strand,38,456187
strand,39,575765
strand,40,762619
strand,41,837080
strand,42,980742
strand,43,934752
strand,44,585046
strand,45,350029
strand,46,403329
strand,47,404868
strand,48,353610
strand,49,368771
strand,50,375605
strand,51,362157
strand,52,315966
strand,53,466104
strand,54,445575
strand,55,308072
strand,56,360454
strand,57,505524
strand,58,414758
strand,59,736196
strand,60,936421
strand,61,903532
strand,62,447668
strand,63,404474
strand,64,429301
strand,65,310040
strand,66,455554
strand,67,401959
strand,68,422535
strand,69,378123
strand,70,570022
strand,71,525539
strand,72,412643
strand,73,490483
strand,74,369233
strand,75,344291
strand,76,352466
strand,77,370836
strand,78,354175
strand,79,982143
strand,80,845962
strand,81,773839
strand,82,741641
strand,83,517967
strand,84,524069
strand,85,529097
strand,86,592696
strand,87,673997
strand,88,476824
strand,89,131325
strand,90,119
unavailable,0,446447
unavailable,1,205842
unavailable,2,471580
unavailable,3,1060371
unavailable,4,1121125
unavailable,5,1013018
unavailable,6,1011879
unavailable,7,1157575
unavailable,8,1410108
unavailable,9,1364950
unavailable,10,1311292
unavailable,11,1417789
unavailable,12,1672075
unavailable,13,1874776
unavailable,14,1711507
unavailable,15,1646686
unavailable,16,1653124
unavailable,17,1709669
unavailable,18,1779927
unavailable,19,1805145
unavailable,20,1659783
unavailable,21,1851302
unavailable,22,1349708
unavailable,23,1688784
unavailable,24,1434349
unavailable,25,1673031
unavailable,26,1612810
unavailable,27,1624388
unavailable,28,1775609
unavailable,29,1790893
unavailable,30,1663168
unavailable,31,1730567
unavailable,32,1756394
unavailable,33,1435550
unavailable,34,1699288
unavailable,35,1384670
unavailable,36,1955535
unavailable,37,2070324
unavailable,38,1819359
unavailable,39,1700938
unavailable,40,1487450
unavailable,41,1318766
unavailable,42,1301941
unavailable,43,1423218
unavailable,44,1475095
unavailable,45,1719638
unavailable,46,1256075
unavailable,47,1085843
unavailable,48,937062
unavailable,49,1254740
unavailable,50,1065913
unavailable,51,1148311
unavailable,52,1240945
unavailable,53,1074959
unavailable,54,981453
unavailable,55,1104889
unavailable,56,995016
unavailable,57,1270325
unavailable,58,1165208
unavailable,59,1200998
unavailable,60,996099
unavailable,61,1010715
unavailable,62,1020800
unavailable,63,1050658
unavailable,64,840061
unavailable,65,921533
unavailable,66,889939
unavailable,67,662483
unavailable,68,959722
unavailable,69,993132
unavailable,70,935396
unavailable,71,1058504
unavailable,72,853218
unavailable,73,686085
unavailable,74,860839
unavailable,75,1018160
unavailable,76,1068502
unavailable,77,1160897
unavailable,78,955389
unavailable,79,760988
unavailable,80,879820
unavailable,81,1050959
unavailable,82,967340
unavailable,83,1049599
unavailable,84,886800
unavailable,85,938490
unavailable,86,1111283
unavailable,87,1124838
unavailable,88,811012
unavailable,89,1096812
unavailable,90,1557
unblocking,0,0
unblocking,1,105257
unblocking,2,417544
unblocking,3,1269354
unblocking,4,1393395
unblocking,5,781897
unblocking,6,640908
unblocking,7,704364
unblocking,8,843662
unblocking,9,1177661
unblocking,10,1389171
unblocking,11,1258362
unblocking,12,1238961
unblocking,13,1099758
unblocking,14,913466
unblocking,15,1773882
unblocking,16,1421964
unblocking,17,1425675
unblocking,18,1420447
unblocking,19,825842
unblocking,20,1208093
unblocking,21,1401332
unblocking,22,1500222
unblocking,23,1317147
unblocking,24,1440941
unblocking,25,1191263
unblocking,26,1053112
unblocking,27,854525
unblocking,28,763845
unblocking,29,855050
unblocking,30,1038998
unblocking,31,979890
unblocking,32,691567
unblocking,33,1032852
unblocking,34,947317
unblocking,35,1139028
unblocking,36,664657
unblocking,37,717150
unblocking,38,695909
unblocking,39,667164
unblocking,40,785979
unblocking,41,831390
unblocking,42,550470
unblocking,43,824605
unblocking,44,742239
unblocking,45,668680
unblocking,46,675383
unblocking,47,546529
unblocking,48,785379
unblocking,49,943065
unblocking,50,943886
unblocking,51,1091863
unblocking,52,995528
unblocking,53,730583
unblocking,54,853993
unblocking,55,679261
unblocking,56,969246
unblocking,57,715742
unblocking,58,796376
unblocking,59,547939
unblocking,60,376455
unblocking,61,614434
unblocking,62,540322
unblocking,63,612566
unblocking,64,485314
unblocking,65,450153
unblocking,66,348741
unblocking,67,446928
unblocking,68,373655
unblocking,69,309853
unblocking,70,560011
unblocking,71,306482
unblocking,72,628292
unblocking,73,611158
unblocking,74,701493
unblocking,75,570939
unblocking,76,584416
unblocking,77,427209
unblocking,78,335705
unblocking,79,449850
unblocking,80,470345
unblocking,81,618353
unblocking,82,419131
unblocking,83,541816
unblocking,84,791822
unblocking,85,755019
unblocking,86,374081
unblocking,87,357993
unblocking,88,515179
unblocking,89,596337
unblocking,90,9007
unclassified,0,4062180
unclassified,1,3855154
unclassified,2,542188
unclassified,3,404594
unclassified,4,399894
unclassified,5,234337
unclassified,6,217203
unclassified,7,237963
unclassified,8,347762
unclassified,9,326750
unclassified,10,337949
unclassified,11,344000
unclassified,12,361611
unclassified,13,249937
unclassified,14,341719
unclassified,15,379449
unclassified,16,350619
unclassified,17,385224
unclassified,18,222694
unclassified,19,328762
unclassified,20,326741
unclassified,21,431067
unclassified,22,523977
unclassified,23,501165
unclassified,24,419312
unclassified,25,372644
unclassified,26,246216
unclassified,27,246936
unclassified,28,323065
unclassified,29,286568
unclassified,30,294632
unclassified,31,281530
unclassified,32,268854
unclassified,33,409259
unclassified,34,412551
unclassified,35,333385
unclassified,36,255925
unclassified,37,257232
unclassified,38,228830
unclassified,39,287865
unclassified,40,243355
unclassified,41,331826
unclassified,42,317587
unclassified,43,241790
unclassified,44,289218
unclassified,45,318010
unclassified,46,179787
unclassified,47,250329
unclassified,48,273508
unclassified,49,325309
unclassified,50,361476
unclassified,51,253748
unclassified,52,285305
unclassified,53,270530
unclassified,54,352708
unclassified,55,271521
unclassified,56,320221
unclassified,57,311893
unclassified,58,237799
unclassified,59,261846
unclassified,60,181991
unclassified,61,132070
unclassified,62,120948
unclassified,63,115879
unclassified,64,173919
unclassified,65,194600
unclassified,66,182196
unclassified,67,190555
unclassified,68,178383
unclassified,69,151003
unclassified,70,175631
unclassified,71,101173
unclassified,72,240099
unclassified,73,279123
unclassified,74,353175
unclassified,75,370071
unclassified,76,333313
unclassified,77,364258
unclassified,78,366721
unclassified,79,188358
unclassified,80,309145
unclassified,81,310507
unclassified,82,152592
unclassified,83,121085
unclassified,84,119288
unclassified,85,128206
unclassified,86,130044
unclassified,87,146587
unclassified,88,193393
unclassified,89,137815
unclassified,90,0
unclassified_following_reset,0,0
unclassified_following_reset,1,503218
unclassified_following_reset,2,0
unclassified_following_reset,3,0
unclassified_following_reset,4,0
unclassified_following_reset,5,0
unclassified_following_reset,6,0
unclassified_following_reset,7,0
unclassified_following_reset,8,0
unclassified_following_reset,9,0
unclassified_following_reset,10,0
unclassified_following_reset,11,0
unclassified_following_reset,12,0
unclassified_following_reset,13,0
unclassified_following_reset,14,0
unclassified_following_reset,15,0
unclassified_following_reset,16,0
unclassified_following_reset,17,0
unclassified_following_reset,18,0
unclassified_following_reset,19,0
unclassified_following_reset,20,0
unclassified_following_reset,21,0
unclassified_following_reset,22,0
unclassified_following_reset,23,0
unclassified_following_reset,24,0
unclassified_following_reset,25,0
unclassified_following_reset,26,0
unclassified_following_reset,27,0
unclassified_following_reset,28,0
unclassified_following_reset,29,0
unclassified_following_reset,30,0
unclassified_following_reset,31,0
unclassified_following_reset,32,0
unclassified_following_reset,33,0
unclassified_following_reset,34,0
unclassified_following_reset,35,0
unclassified_following_reset,36,0
unclassified_following_reset,37,0
unclassified_following_reset,38,0
unclassified_following_reset,39,0
unclassified_following_reset,40,0
unclassified_following_reset,41,0
unclassified_following_reset,42,0
unclassified_following_reset,43,0
unclassified_following_reset,44,0
unclassified_following_reset,45,0
unclassified_following_reset,46,0
unclassified_following_reset,47,0
unclassified_following_reset,48,0
unclassified_following_reset,49,0
unclassified_following_reset,50,0
unclassified_following_reset,51,0
unclassified_following_reset,52,0
unclassified_following_reset,53,0
unclassified_following_reset,54,0
unclassified_following_reset,55,0
unclassified_following_reset,56,0
unclassified_following_reset,57,0
unclassified_following_reset,58,0
unclassified_following_reset,59,0
unclassified_following_reset,60,0
unclassified_following_reset,61,0
unclassified_following_reset,62,0
unclassified_following_reset,63,0
unclassified_following_reset,64,0
unclassified_following_reset,65,0
unclassified_following_reset,66,0
unclassified_following_reset,67,0
unclassified_following_reset,68,0
unclassified_following_reset,69,0
unclassified_following_reset,70,0
unclassified_following_reset,71,0
unclassified_following_reset,72,0
unclassified_following_reset,73,0
unclassified_following_reset,74,0
unclassified_following_reset,75,0
unclassified_following_reset,76,0
unclassified_following_reset,77,0
unclassified_following_reset,78,0
unclassified_following_reset,79,0
unclassified_following_reset,80,0
unclassified_following_reset,81,0
unclassified_following_reset,82,0
unclassified_following_reset,83,0
unclassified_following_reset,84,0
unclassified_following_reset,85,0
unclassified_following_reset,86,0
unclassified_following_reset,87,0
unclassified_following_reset,88,0
unclassified_following_reset,89,0
unclassified_following_reset,90,0
unknown_negative,0,2639766
unknown_negative,1,3779952
unknown_negative,2,0
unknown_negative,3,0
unknown_negative,4,0
unknown_negative,5,0
unknown_negative,6,0
unknown_negative,7,0
unknown_negative,8,0
unknown_negative,9,0
unknown_negative,10,0
unknown_negative,11,0
unknown_negative,12,0
unknown_negative,13,0
unknown_negative,14,0
unknown_negative,15,0
unknown_negative,16,0
unknown_negative,17,0
unknown_negative,18,0
unknown_negative,19,0
unknown_negative,20,0
unknown_negative,21,0
unknown_negative,22,0
unknown_negative,23,0
unknown_negative,24,0
unknown_negative,25,0
unknown_negative,26,0
unknown_negative,27,0
unknown_negative,28,0
unknown_negative,29,0
unknown_negative,30,0
unknown_negative,31,0
unknown_negative,32,0
unknown_negative,33,0
unknown_negative,34,0
unknown_negative,35,0
unknown_negative,36,0
unknown_negative,37,0
unknown_negative,38,0
unknown_negative,39,0
unknown_negative,40,0
unknown_negative,41,0
unknown_negative,42,0
unknown_negative,43,0
unknown_negative,44,0
unknown_negative,45,0
unknown_negative,46,0
unknown_negative,47,0
unknown_negative,48,0
unknown_negative,49,0
unknown_negative,50,0
unknown_negative,51,0
unknown_negative,52,0
unknown_negative,53,0
unknown_negative,54,0
unknown_negative,55,0
unknown_negative,56,0
unknown_negative,57,0
unknown_negative,58,0
unknown_negative,59,0
unknown_negative,60,0
unknown_negative,61,0
unknown_negative,62,0
unknown_negative,63,0
unknown_negative,64,0
unknown_negative,65,0
unknown_negative,66,0
unknown_negative,67,0
unknown_negative,68,0
unknown_negative,69,0
unknown_negative,70,0
unknown_negative,71,0
unknown_negative,72,0
unknown_negative,73,0
unknown_negative,74,0
unknown_negative,75,0
unknown_negative,76,0
unknown_negative,77,0
unknown_negative,78,0
unknown_negative,79,0
unknown_negative,80,0
unknown_negative,81,0
unknown_negative,82,0
unknown_negative,83,0
unknown_negative,84,0
unknown_negative,85,0
unknown_negative,86,0
unknown_negative,87,0
unknown_negative,88,0
unknown_negative,89,0
unknown_negative,90,0
unknown_positive,0,0
unknown_positive,1,252443
unknown_positive,2,349590
unknown_positive,3,402650
unknown_positive,4,457434
unknown_positive,5,337078
unknown_positive,6,346867
