Channel State,Experiment Time (minutes),State Time (samples)
locked,55,0
locked,56,0
locked,57,0
locked,58,0
locked,59,0
locked,60,1792
locked,61,0
locked,62,0
locked,63,0
locked,64,0
locked,65,0
locked,66,0
locked,67,0
locked,68,0
locked,69,0
locked,70,0
locked,71,4032
locked,72,0
locked,73,0
locked,74,0
locked,75,0
locked,76,0
locked,77,0
locked,78,3584
locked,79,0
locked,80,0
locked,81,0
locked,82,0
locked,83,0
locked,84,0
locked,85,0
locked,86,0
locked,87,0
locked,88,4586
locked,89,0
locked,90,0
multiple,0,0
multiple,1,623083
multiple,2,0
multiple,3,0
multiple,4,0
multiple,5,0
multiple,6,0
multiple,7,0
multiple,8,0
multiple,9,0
multiple,10,0
multiple,11,0
multiple,12,0
multiple,13,0
multiple,14,0
multiple,15,0
multiple,16,0
multiple,17,0
multiple,18,0
multiple,19,0
multiple,20,0
multiple,21,0
multiple,22,0
multiple,23,0
multiple,24,0
multiple,25,0
multiple,26,0
multiple,27,0
multiple,28,0
multiple,29,0
multiple,30,0
multiple,31,0
multiple,32,0
multiple,33,0
multiple,34,3607
multiple,35,0
multiple,36,0
multiple,37,0
multiple,38,0
multiple,39,0
multiple,40,0
multiple,41,0
multiple,42,0
multiple,43,0
multiple,44,0
multiple,45,0
multiple,46,0
multiple,47,0
multiple,48,0
multiple,49,0
multiple,50,0
multiple,51,0
multiple,52,0
multiple,53,0
multiple,54,0
multiple,55,0
multiple,56,0
multiple,57,0
multiple,58,0
multiple,59,0
multiple,60,0
multiple,61,0
multiple,62,0
multiple,63,0
multiple,64,0
multiple,65,0
multiple,66,0
multiple,67,0
multiple,68,0
multiple,69,0
multiple,70,0
multiple,71,0
multiple,72,0
multiple,73,0
multiple,74,0
multiple,75,0
multiple,76,0
multiple,77,0
multiple,78,0
multiple,79,0
multiple,80,0
multiple,81,0
multiple,82,0
multiple,83,0
multiple,84,0
multiple,85,0
multiple,86,0
multiple,87,0
multiple,88,0
multiple,89,0
multiple,90,0
no_pore,0,0
no_pore,1,494995
no_pore,2,23700000
no_pore,3,23700000
no_pore,4,23700000
no_pore,5,23700000
no_pore,6,23700000
no_pore,7,23700000
no_pore,8,23700000
no_pore,9,23700000
no_pore,10,23700000
no_pore,11,23700000
no_pore,12,23700000
no_pore,13,23700000
no_pore,14,23700000
no_pore,15,23700000
no_pore,16,23700000
no_pore,17,23700000
no_pore,18,23700000
no_pore,19,23700000
no_pore,20,23700000
no_pore,21,23700000
no_pore,22,23700000
no_pore,23,23700000
no_pore,24,23700000
no_pore,25,23700000
no_pore,26,23700000
no_pore,27,23700000
no_pore,28,23700000
no_pore,29,23700000
no_pore,30,23700000
no_pore,31,23700000
no_pore,32,23700000
no_pore,33,23700000
no_pore,34,23700000
no_pore,35,23700000
no_pore,36,23700000
no_pore,37,23700000
no_pore,38,23700000
no_pore,39,23700000
no_pore,40,23700000
no_pore,41,23700000
no_pore,42,23700000
no_pore,43,23700000
no_pore,44,23700000
no_pore,45,23700000
no_pore,46,23700000
no_pore,47,23700000
no_pore,48,23700000
no_pore,49,23700000
no_pore,50,23700000
no_pore,51,23700000
no_pore,52,23700000
no_pore,53,23700000
no_pore,54,23700000
no_pore,55,23700000
no_pore,56,23700000
no_pore,57,23700000
no_pore,58,23700000
no_pore,59,23700000
no_pore,60,23700000
no_pore,61,23700000
no_pore,62,23700000
no_pore,63,23700000
no_pore,64,23700000
no_pore,65,23700000
no_pore,66,23700000
no_pore,67,23700000
no_pore,68,23700000
no_pore,69,23700000
no_pore,70,23700000
no_pore,71,23700000
no_pore,72,23700000
no_pore,73,23700000
no_pore,74,23700000
no_pore,75,23700000
no_pore,76,23700000
no_pore,77,23700000
no_pore,78,23700000
no_pore,79,23700000
no_pore,80,23700000
no_pore,81,23700000
no_pore,82,23700000
no_pore,83,23700000
no_pore,84,23700000
no_pore,85,23700000
no_pore,86,23700000
no_pore,87,23700000
no_pore,88,23700000
no_pore,89,23700000
no_pore,90,509989
pending_manual_reset,0,390205
pending_manual_reset,1,218597
pending_manual_reset,2,0
pending_manual_reset,3,0
pending_manual_reset,4,0
pending_manual_reset,5,0
pending_manual_reset,6,0
pending_manual_reset,7,0
pending_manual_reset,8,0
pending_manual_reset,9,0
pending_manual_reset,10,0
pending_manual_reset,11,0
pending_manual_reset,12,0
pending_manual_reset,13,0
pending_manual_reset,14,0
pending_manual_reset,15,0
pending_manual_reset,16,0
pending_manual_reset,17,0
pending_manual_reset,18,0
pending_manual_reset,19,0
pending_manual_reset,20,0
pending_manual_reset,21,0
pending_manual_reset,22,0
pending_manual_reset,23,0
pending_manual_reset,24,0
pending_manual_reset,25,0
pending_manual_reset,26,0
pending_manual_reset,27,0
pending_manual_reset,28,0
pending_manual_reset,29,0
pending_manual_reset,30,0
pending_manual_reset,31,0
pending_manual_reset,32,0
pending_manual_reset,33,0
pending_manual_reset,34,0
pending_manual_reset,35,0
pending_manual_reset,36,0
pending_manual_reset,37,0
pending_manual_reset,38,0
pending_manual_reset,39,0
pending_manual_reset,40,0
pending_manual_reset,41,0
pending_manual_reset,42,0
pending_manual_reset,43,0
pending_manual_reset,44,0
pending_manual_reset,45,0
pending_manual_reset,46,0
pending_manual_reset,47,0
pending_manual_reset,48,0
pending_manual_reset,49,0
pending_manual_reset,50,0
pending_manual_reset,51,0
pending_manual_reset,52,0
pending_manual_reset,53,0
pending_manual_reset,54,0
pending_manual_reset,55,0
pending_manual_reset,56,0
pending_manual_reset,57,0
pending_manual_reset,58,0
pending_manual_reset,59,0
pending_manual_reset,60,0
pending_manual_reset,61,0
pending_manual_reset,62,0
pending_manual_reset,63,0
pending_manual_reset,64,0
pending_manual_reset,65,0
pending_manual_reset,66,0
pending_manual_reset,67,0
pending_manual_reset,68,0
pending_manual_reset,69,0
pending_manual_reset,70,0
pending_manual_reset,71,0
pending_manual_reset,72,0
pending_manual_reset,73,0
pending_manual_reset,74,0
pending_manual_reset,75,0
pending_manual_reset,76,0
pending_manual_reset,77,0
pending_manual_reset,78,0
pending_manual_reset,79,0
pending_manual_reset,80,0
pending_manual_reset,81,0
pending_manual_reset,82,0
pending_manual_reset,83,0
pending_manual_reset,84,0
pending_manual_reset,85,0
pending_manual_reset,86,0
pending_manual_reset,87,0
pending_manual_reset,88,0
pending_manual_reset,89,0
pending_manual_reset,90,0
pending_mux_change,0,419183
pending_mux_change,1,338842
pending_mux_change,2,271361
pending_mux_change,3,224041
pending_mux_change,4,189797
pending_mux_change,5,212102
pending_mux_change,6,240924
pending_mux_change,7,228885
pending_mux_change,8,193782
pending_mux_change,9,212786
pending_mux_change,10,247478
pending_mux_change,11,210949
pending_mux_change,12,204391
pending_mux_change,13,191262
pending_mux_change,14,180548
pending_mux_change,15,200335
pending_mux_change,16,186286
pending_mux_change,17,259530
pending_mux_change,18,190358
pending_mux_change,19,181528
pending_mux_change,20,184402
pending_mux_change,21,161803
pending_mux_change,22,156171
pending_mux_change,23,130053
pending_mux_change,24,176536
pending_mux_change,25,133667
pending_mux_change,26,134168
pending_mux_change,27,142837
pending_mux_change,28,175543
pending_mux_change,29,128877
pending_mux_change,30,134994
pending_mux_change,31,125079
pending_mux_change,32,148675
pending_mux_change,33,114111
pending_mux_change,34,111594
pending_mux_change,35,117955
pending_mux_change,36,105262
pending_mux_change,37,118324
pending_mux_change,38,113406
pending_mux_change,39,79561
pending_mux_change,40,109486
pending_mux_change,41,104117
pending_mux_change,42,88176
pending_mux_change,43,88644
pending_mux_change,44,109491
pending_mux_change,45,96691
pending_mux_change,46,95070
pending_mux_change,47,95282
pending_mux_change,48,53143
pending_mux_change,49,73358
pending_mux_change,50,93342
pending_mux_change,51,117585
pending_mux_change,52,98403
pending_mux_change,53,109113
pending_mux_change,54,120561
pending_mux_change,55,99645
pending_mux_change,56,86859
pending_mux_change,57,72998
pending_mux_change,58,92377
pending_mux_change,59,95924
pending_mux_change,60,99483
pending_mux_change,61,52701
pending_mux_change,62,76296
pending_mux_change,63,104621
pending_mux_change,64,102285
pending_mux_change,65,104776
pending_mux_change,66,107782
pending_mux_change,67,130924
pending_mux_change,68,91912
pending_mux_change,69,115650
pending_mux_change,70,123940
pending_mux_change,71,128130
pending_mux_change,72,138542
pending_mux_change,73,119580
pending_mux_change,74,90939
pending_mux_change,75,99351
pending_mux_change,76,68739
pending_mux_change,77,99983
pending_mux_change,78,92026
pending_mux_change,79,78330
pending_mux_change,80,66832
pending_mux_change,81,79959
pending_mux_change,82,99724
pending_mux_change,83,102643
pending_mux_change,84,82626
pending_mux_change,85,127506
pending_mux_change,86,101235
pending_mux_change,87,96993
pending_mux_change,88,88152
pending_mux_change,89,111562
pending_mux_change,90,1002
pore,0,0
pore,1,1469701
pore,2,2576725
pore,3,4851605
pore,4,5471441
pore,5,5478916
pore,6,5008016
pore,7,4999568
pore,8,4884206
pore,9,4856144
pore,10,4131911
pore,11,3872065
pore,12,3755857
pore,13,4002279
pore,14,5174534
pore,15,4693808
pore,16,4021545
pore,17,3267540
pore,18,3822778
pore,19,3599241
pore,20,3935340
pore,21,3713140
pore,22,3946431
pore,23,4437285
pore,24,3360181
pore,25,3609825
pore,26,3351235
pore,27,3222944
pore,28,3323715
pore,29,2869473
pore,30,3133890
pore,31,2609909
pore,32,2671707
pore,33,3094158
pore,34,2944786
pore,35,3050529
pore,36,3272989
pore,37,3028269
pore,38,2313131
pore,39,2881486
pore,40,2463867
pore,41,2196429
pore,42,2765794
pore,43,2104237
pore,44,1709690
pore,45,2675295
pore,46,2221892
pore,47,1887535
pore,48,2046542
pore,49,1741926
pore,50,2051118
pore,51,1678665
pore,52,2386601
pore,53,2618576
pore,54,2143516
pore,55,2184246
pore,56,1995636
pore,57,2483209
pore,58,2327809
pore,59,2111267
pore,60,2003509
pore,61,2413574
pore,62,2188243
pore,63,2144562
pore,64,1839093
pore,65,1880633
pore,66,1877203
pore,67,1625233
pore,68,1652455
pore,69,1871972
pore,70,1959154
pore,71,1683567
pore,72,1608475
pore,73,1721129
pore,74,2122940
pore,75,1761417
pore,76,1762965
pore,77,1580411
pore,78,2130041
pore,79,1740278
pore,80,1436811
pore,81,1159171
pore,82,1269776
pore,83,1621570
pore,84,1808812
pore,85,1439701
pore,86,1857882
pore,87,1939688
pore,88,1768839
pore,89,1635655
pore,90,39993
saturated,0,11824168
saturated,1,11858711
saturated,2,0
saturated,3,0
saturated,4,0
saturated,5,5795
saturated,6,0
saturated,7,0
saturated,8,0
saturated,9,0
saturated,10,0
saturated,11,0
saturated,12,0
saturated,13,908
saturated,14,3998
saturated,15,0
saturated,16,1360
saturated,17,0
saturated,18,913
saturated,19,0
saturated,20,0
saturated,21,1980
saturated,22,0
saturated,23,5409
saturated,24,0
saturated,25,1605
saturated,26,1144
saturated,27,10417
saturated,28,1023
saturated,29,0
saturated,30,0
saturated,31,0
saturated,32,0
saturated,33,0
saturated,34,0
saturated,35,0
saturated,36,5501
saturated,37,1354
saturated,38,0
saturated,39,0
saturated,40,0
saturated,41,4768
saturated,42,0
saturated,43,0
saturated,44,0
saturated,45,0
saturated,46,0
saturated,47,0
saturated,48,0
saturated,49,0
saturated,50,0
saturated,51,0
saturated,52,0
saturated,53,0
saturated,54,0
saturated,55,0
saturated,56,0
saturated,57,0
saturated,58,0
saturated,59,0
saturated,60,0
saturated,61,0
saturated,62,0
saturated,63,0
saturated,64,0
saturated,65,0
saturated,66,0
saturated,67,0
saturated,68,0
saturated,69,0
saturated,70,0
saturated,71,3547
saturated,72,0
saturated,73,0
saturated,74,0
saturated,75,0
saturated,76,0
saturated,77,0
saturated,78,1143
saturated,79,0
saturated,80,0
saturated,81,0
saturated,82,0
saturated,83,0
saturated,84,0
saturated,85,0
saturated,86,0
saturated,87,0
saturated,88,0
saturated,89,0
saturated,90,0
strand,0,0
strand,1,572781
strand,2,1443357
strand,3,2437094
strand,4,2741632
strand,5,2171557
strand,6,1857531
strand,7,2377220
strand,8,2712073
strand,9,2977730
strand,10,2815090
strand,11,3284172
strand,12,2772511
strand,13,2946378
strand,14,2256176
strand,15,2497831
strand,16,2742216
strand,17,2607563
strand,18,2321599
strand,19,2177636
strand,20,2337779
strand,21,2045076
strand,22,2106027
strand,23,1873398
strand,24,2406867
strand,25,2253939
strand,26,2101774
strand,27,2341689
strand,28,1837548
strand,29,2220822
strand,30,2142661
strand,31,2316810
strand,32,1989354
strand,33,1873497
strand,34,2016644
strand,35,1819374
strand,36,1776312
strand,37,1615222
strand,38,2144348
strand,39,1963792
strand,40,1682429
strand,41,2032106
strand,42,1730710
strand,43,1947390
strand,44,2118422
strand,45,1669842
strand,46,1674538
strand,47,2021528
strand,48,2058356
strand,49,2363734
strand,50,2573674
strand,51,2236978
strand,52,1621751
strand,53,1647847
strand,54,1752656
strand,55,2247376
strand,56,2193620
strand,57,1692143
strand,58,1704347
strand,59,1557049
strand,60,1653727
strand,61,1951610
strand,62,1573369
strand,63,1732263
strand,64,2117640
strand,65,1444142
strand,66,1310909
strand,67,1723268
strand,68,2013255
strand,69,1937263
strand,70,1748388
strand,71,1765071
strand,72,1610185
strand,73,1480455
strand,74,1079545
strand,75,1271060
strand,76,1665345
strand,77,1593847
strand,78,1053975
strand,79,1565635
strand,80,1804471
strand,81,1809566
strand,82,1334060
strand,83,1122368
strand,84,1005394
strand,85,1364077
strand,86,1039332
strand,87,1261803
strand,88,1541650
strand,89,1351037
strand,90,32829
unavailable,0,456498
unavailable,1,635344
unavailable,2,815918
unavailable,3,1673174
unavailable,4,1307888
unavailable,5,1361892
unavailable,6,1443694
unavailable,7,1471243
unavailable,8,1298398
unavailable,9,1258937
unavailable,10,1556161
unavailable,11,1355546
unavailable,12,1497597
unavailable,13,1450556
unavailable,14,1334878
unavailable,15,1291357
unavailable,16,1408290
unavailable,17,1551610
unavailable,18,1287068
unavailable,19,1646700
unavailable,20,1474558
unavailable,21,1316963
unavailable,22,1502816
unavailable,23,1167274
unavailable,24,1189352
unavailable,25,1107109
unavailable,26,1023609
unavailable,27,949582
unavailable,28,1043569
unavailable,29,986031
unavailable,30,932612
unavailable,31,1117716
unavailable,32,1227585
unavailable,33,1087381
unavailable,34,1194338
unavailable,35,1173954
unavailable,36,913855
unavailable,37,978125
unavailable,38,977066
unavailable,39,975419
unavailable,40,1057098
unavailable,41,1090460
unavailable,42,921691
unavailable,43,1067813
unavailable,44,1332084
unavailable,45,1380428
unavailable,46,1339305
unavailable,47,1254265
unavailable,48,1345724
unavailable,49,1201569
unavailable,50,1153348
unavailable,51,1174195
unavailable,52,901920
unavailable,53,800493
unavailable,54,907116
unavailable,55,595377
unavailable,56,786679
unavailable,57,761378
unavailable,58,961087
unavailable,59,1048307
unavailable,60,1059205
unavailable,61,943567
unavailable,62,1073153
unavailable,63,1082274
unavailable,64,929472
unavailable,65,939062
unavailable,66,897459
unavailable,67,956852
unavailable,68,872668
unavailable,69,659936
unavailable,70,791072
unavailable,71,855633
unavailable,72,687410
unavailable,73,865398
unavailable,74,864878
unavailable,75,796260
unavailable,76,745451
unavailable,77,963768
unavailable,78,933712
unavailable,79,1018708
unavailable,80,1033335
unavailable,81,940225
unavailable,82,1230927
unavailable,83,1221077
unavailable,84,1069921
unavailable,85,981542
unavailable,86,942211
unavailable,87,933827
unavailable,88,708165
unavailable,89,700816
unavailable,90,13226
unblocking,0,0
unblocking,1,342588
unblocking,2,546722
unblocking,3,1182389
unblocking,4,957645
unblocking,5,1144955
unblocking,6,1142602
unblocking,7,1224993
unblocking,8,931276
unblocking,9,1090256
unblocking,10,1277134
unblocking,11,1236068
unblocking,12,1161676
unblocking,13,1145723
unblocking,14,999320
unblocking,15,987660
unblocking,16,1059446
unblocking,17,1271321
unblocking,18,1386690
unblocking,19,1093301
unblocking,20,890264
unblocking,21,836096
unblocking,22,914887
unblocking,23,820332
unblocking,24,943182
unblocking,25,865697
unblocking,26,759118
unblocking,27,736710
unblocking,28,919282
unblocking,29,683519
unblocking,30,643655
unblocking,31,906847
unblocking,32,941407
unblocking,33,657457
unblocking,34,645197
unblocking,35,495882
unblocking,36,658182
unblocking,37,624169
unblocking,38,834364
unblocking,39,543220
unblocking,40,439633
unblocking,41,358424
unblocking,42,403312
unblocking,43,637361
unblocking,44,876792
unblocking,45,498693
unblocking,46,511149
unblocking,47,562351
unblocking,48,299247
unblocking,49,600803
unblocking,50,548437
unblocking,51,505398
unblocking,52,521116
unblocking,53,629717
unblocking,54,565165
unblocking,55,819944
unblocking,56,591207
unblocking,57,549937
unblocking,58,408634
unblocking,59,487061
unblocking,60,488603
unblocking,61,398197
unblocking,62,626518
unblocking,63,399645
unblocking,64,494896
unblocking,65,541374
unblocking,66,1029173
unblocking,67,920066
unblocking,68,525086
unblocking,69,570541
unblocking,70,535949
unblocking,71,654973
unblocking,72,866317
unblocking,73,799800
unblocking,74,858878
unblocking,75,705086
unblocking,76,414738
unblocking,77,594621
unblocking,78,530495
unblocking,79,609180
unblocking,80,465748
unblocking,81,437335
unblocking,82,522737
unblocking,83,572865
unblocking,84,745793
unblocking,85,680491
unblocking,86,480409
unblocking,87,519281
unblocking,88,600177
unblocking,89,571993
unblocking,90,2903
unclassified,0,4675719
unclassified,1,4390211
unclassified,2,508859
unclassified,3,311107
unclassified,4,297379
unclassified,5,407298
unclassified,6,434695
unclassified,7,403504
unclassified,8,416713
unclassified,9,400781
unclassified,10,462180
unclassified,11,431538
unclassified,12,414501
unclassified,13,312389
unclassified,14,385859
unclassified,15,299717
unclassified,16,343272
unclassified,17,423657
unclassified,18,343803
unclassified,19,257034
unclassified,20,285925
unclassified,21,286345
unclassified,22,286292
unclassified,23,253107
unclassified,24,317698
unclassified,25,163872
unclassified,26,266264
unclassified,27,224062
unclassified,28,266242
unclassified,29,212394
unclassified,30,216671
unclassified,31,174789
unclassified,32,276850
unclassified,33,222906
unclassified,34,191838
unclassified,35,233333
unclassified,36,180491
unclassified,37,207939
unclassified,38,179201
unclassified,39,140504
unclassified,40,237419
unclassified,41,203428
unclassified,42,185010
unclassified,43,147582
unclassified,44,170720
unclassified,45,183241
unclassified,46,202988
unclassified,47,163910
unclassified,48,92265
unclassified,49,164144
unclassified,50,179543
unclassified,51,236966
unclassified,52,171291
unclassified,53,178156
unclassified,54,190660
unclassified,55,157436
unclassified,56,147599
unclassified,57,123036
unclassified,58,125329
unclassified,59,170143
unclassified,60,135703
unclassified,61,50805
unclassified,62,125693
unclassified,63,188544
unclassified,64,177021
unclassified,65,166105
unclassified,66,250841
unclassified,67,180688
unclassified,68,195830
unclassified,69,161726
unclassified,70,213984
unclassified,71,159231
unclassified,72,239690
unclassified,73,214413
unclassified,74,152198
unclassified,75,139949
unclassified,76,149914
unclassified,77,182826
unclassified,78,181988
unclassified,79,96057
unclassified,80,121877
unclassified,81,176734
unclassified,82,168492
unclassified,83,179976
unclassified,84,140119
unclassified,85,161596
unclassified,86,142393
unclassified,87,171559
unclassified,88,168389
unclassified,89,162725
unclassified,90,3534
unclassified_following_reset,0,129138
unclassified_following_reset,1,386181
unclassified_following_reset,2,0
unclassified_following_reset,3,0
unclassified_following_reset,4,0
unclassified_following_reset,5,0
unclassified_following_reset,6,0
unclassified_following_reset,7,0
unclassified_following_reset,8,0
unclassified_following_reset,9,0
unclassified_following_reset,10,0
unclassified_following_reset,11,0
unclassified_following_reset,12,0
unclassified_following_reset,13,0
unclassified_following_reset,14,0
unclassified_following_reset,15,0
unclassified_following_reset,16,0
unclassified_following_reset,17,0
unclassified_following_reset,18,0
unclassified_following_reset,19,0
unclassified_following_reset,20,0
unclassified_following_reset,21,0
unclassified_following_reset,22,0
unclassified_following_reset,23,0
unclassified_following_reset,24,0
unclassified_following_reset,25,0
unclassified_following_reset,26,0
unclassified_following_reset,27,0
unclassified_following_reset,28,0
unclassified_following_reset,29,0
unclassified_following_reset,30,0
unclassified_following_reset,31,0
unclassified_following_reset,32,0
unclassified_following_reset,33,0
unclassified_following_reset,34,0
unclassified_following_reset,35,0
unclassified_following_reset,36,0
unclassified_following_reset,37,0
unclassified_following_reset,38,0
unclassified_following_reset,39,0
unclassified_following_reset,40,0
unclassified_following_reset,41,0
unclassified_following_reset,42,0
unclassified_following_reset,43,0
unclassified_following_reset,44,0
unclassified_following_reset,45,0
unclassified_following_reset,46,0
unclassified_following_reset,47,0
unclassified_following_reset,48,0
unclassified_following_reset,49,0
unclassified_following_reset,50,0
unclassified_following_reset,51,0
unclassified_following_reset,52,0
unclassified_following_reset,53,0
unclassified_following_reset,54,0
unclassified_following_reset,55,0
unclassified_following_reset,56,0
unclassified_following_reset,57,0
unclassified_following_reset,58,0
unclassified_following_reset,59,0
unclassified_following_reset,60,0
unclassified_following_reset,61,0
unclassified_following_reset,62,0
unclassified_following_reset,63,0
unclassified_following_reset,64,0
unclassified_following_reset,65,0
unclassified_following_reset,66,0
unclassified_following_reset,67,0
unclassified_following_reset,68,0
unclassified_following_reset,69,0
unclassified_following_reset,70,0
unclassified_following_reset,71,0
unclassified_following_reset,72,0
unclassified_following_reset,73,0
unclassified_following_reset,74,0
unclassified_following_reset,75,0
unclassified_following_reset,76,0
unclassified_following_reset,77,0
unclassified_following_reset,78,0
unclassified_following_reset,79,0
unclassified_following_reset,80,0
unclassified_following_reset,81,0
unclassified_following_reset,82,0
unclassified_following_reset,83,0
unclassified_following_reset,84,0
unclassified_following_reset,85,0
unclassified_following_reset,86,0
unclassified_following_reset,87,0
unclassified_following_reset,88,0
unclassified_following_reset,89,0
unclassified_following_reset,90,0
unknown_negative,0,3337990
unknown_negative,1,4278072
unknown_negative,2,0
unknown_negative,3,0
unknown_negative,4,0
unknown_negative,5,0
unknown_negative,6,0
unknown_negative,7,0
unknown_negative,8,0
unknown_negative,9,0
unknown_negative,10,0
unknown_negative,11,0
unknown_negative,12,0
unknown_negative,13,0
unknown_negative,14,0
unknown_negative,15,0
unknown_negative,16,0
unknown_negative,17,0
unknown_negative,18,0
unknown_negative,19,0
unknown_negative,20,0
unknown_negative,21,0
unknown_negative,22,0
unknown_negative,23,1224
unknown_negative,24,0
unknown_negative,25,0
unknown_negative,26,0
unknown_negative,27,1031
unknown_negative,28,929
unknown_negative,29,0
unknown_negative,30,0
unknown_negative,31,0
unknown_negative,32,0
unknown_negative,33,0
unknown_negative,34,0
unknown_negative,35,0
unknown_negative,36,1115
unknown_negative,37,0
unknown_negative,38,0
unknown_negative,39,0
unknown_negative,40,0
unknown_negative,41,0
unknown_negative,42,0
unknown_negative,43,0
unknown_negative,44,0
unknown_negative,45,0
unknown_negative,46,0
unknown_negative,47,0
unknown_negative,48,0
unknown_negative,49,0
unknown_negative,50,0
unknown_negative,51,0
unknown_negative,52,0
unknown_negative,53,0
unknown_negative,54,0
unknown_negative,55,0
unknown_negative,56,0
unknown_negative,57,0
unknown_negative,58,0
unknown_negative,59,0
unknown_negative,60,0
unknown_negative,61,0
unknown_negative,62,0
unknown_negative,63,0
unknown_negative,64,0
unknown_negative,65,0
unknown_negative,66,0
unknown_negative,67,0
unknown_negative,68,0
unknown_negative,69,0
unknown_negative,70,0
unknown_negative,71,0
unknown_negative,72,0
unknown_negative,73,0
unknown_negative,74,0
unknown_negative,75,0
unknown_negative,76,0
unknown_negative,77,0
unknown_negative,78,0
unknown_negative,79,0
unknown_negative,80,0
unknown_negative,81,0
unknown_negative,82,0
unknown_negative,83,0
unknown_negative,84,0
unknown_negative,85,0
unknown_negative,86,0
unknown_negative,87,0
unknown_negative,88,0
unknown_negative,89,0
unknown_negative,90,0
