Channel State,Experiment Time (minutes),State Time (samples)
disabled,65,2400000
disabled,66,2400000
disabled,67,2400000
disabled,68,2400000
disabled,69,2400000
disabled,70,2400000
disabled,71,2400000
disabled,72,2400000
disabled,73,2400000
disabled,74,2400000
disabled,75,2676778
disabled,76,2700000
disabled,77,2954665
disabled,78,3000000
disabled,79,3000000
disabled,80,3000000
disabled,81,3000000
disabled,82,3000000
disabled,83,3000000
disabled,84,3000000
disabled,85,3000000
disabled,86,3000000
disabled,87,3000000
disabled,88,3000000
disabled,89,3000000
disabled,90,99016
locked,0,0
locked,1,0
locked,2,1340
locked,3,0
locked,4,1792
locked,5,0
locked,6,0
locked,7,0
locked,8,0
locked,9,2240
locked,10,0
locked,11,0
locked,12,0
locked,13,0
locked,14,0
locked,15,0
locked,16,0
locked,17,0
locked,18,0
locked,19,0
locked,20,0
locked,21,0
locked,22,0
locked,23,0
locked,24,0
locked,25,0
locked,26,0
locked,27,0
locked,28,0
locked,29,0
locked,30,0
locked,31,0
locked,32,0
locked,33,6929
locked,34,0
locked,35,0
locked,36,0
locked,37,0
locked,38,0
locked,39,0
locked,40,0
locked,41,0
locked,42,0
locked,43,0
locked,44,0
locked,45,5002
locked,46,4032
locked,47,0
locked,48,0
locked,49,0
locked,50,0
locked,51,0
locked,52,12562
locked,53,0
locked,54,0
locked,55,0
locked,56,0
locked,57,0
locked,58,0
locked,59,0
locked,60,0
locked,61,0
locked,62,0
locked,63,0
locked,64,0
locked,65,0
locked,66,0
locked,67,0
locked,68,0
locked,69,0
locked,70,0
locked,71,0
locked,72,0
locked,73,0
locked,74,0
locked,75,5034
locked,76,0
locked,77,1792
locked,78,0
locked,79,0
locked,80,0
locked,81,0
locked,82,0
locked,83,0
locked,84,0
locked,85,0
locked,86,0
locked,87,0
locked,88,0
locked,89,0
locked,90,0
multiple,0,0
multiple,1,584606
multiple,2,747
multiple,3,0
multiple,4,0
multiple,5,0
multiple,6,0
multiple,7,0
multiple,8,0
multiple,9,0
multiple,10,0
multiple,11,0
multiple,12,0
multiple,13,0
multiple,14,0
multiple,15,0
multiple,16,0
multiple,17,0
multiple,18,0
multiple,19,0
multiple,20,0
multiple,21,0
multiple,22,0
multiple,23,0
multiple,24,0
multiple,25,0
multiple,26,0
multiple,27,0
multiple,28,0
multiple,29,0
multiple,30,0
multiple,31,0
multiple,32,0
multiple,33,0
multiple,34,0
multiple,35,0
multiple,36,0
multiple,37,0
multiple,38,0
multiple,39,0
multiple,40,0
multiple,41,0
multiple,42,0
multiple,43,0
multiple,44,0
multiple,45,0
multiple,46,0
multiple,47,0
multiple,48,0
multiple,49,0
multiple,50,0
multiple,51,0
multiple,52,0
multiple,53,0
multiple,54,0
multiple,55,0
multiple,56,0
multiple,57,0
multiple,58,0
multiple,59,0
multiple,60,0
multiple,61,0
multiple,62,0
multiple,63,0
multiple,64,0
multiple,65,0
multiple,66,0
multiple,67,0
multiple,68,0
multiple,69,0
multiple,70,0
multiple,71,0
multiple,72,0
multiple,73,0
multiple,74,0
multiple,75,0
multiple,76,0
multiple,77,0
multiple,78,0
multiple,79,0
multiple,80,0
multiple,81,0
multiple,82,0
multiple,83,0
multiple,84,0
multiple,85,0
multiple,86,0
multiple,87,0
multiple,88,0
multiple,89,0
multiple,90,0
no_pore,0,0
no_pore,1,1248792
no_pore,2,30300000
no_pore,3,30300000
no_pore,4,30300000
no_pore,5,30300000
no_pore,6,30300000
no_pore,7,30300000
no_pore,8,30300000
no_pore,9,30300000
no_pore,10,30300000
no_pore,11,30300000
no_pore,12,30300000
no_pore,13,30300000
no_pore,14,30300000
no_pore,15,30300000
no_pore,16,30300000
no_pore,17,30300000
no_pore,18,30300000
no_pore,19,30300000
no_pore,20,30300000
no_pore,21,30300000
no_pore,22,30300000
no_pore,23,30300000
no_pore,24,30300000
no_pore,25,30300000
no_pore,26,30300000
no_pore,27,30300000
no_pore,28,30300000
no_pore,29,30300000
no_pore,30,30300000
no_pore,31,30300000
no_pore,32,30300000
no_pore,33,30300000
no_pore,34,30300000
no_pore,35,30300000
no_pore,36,30300000
no_pore,37,30300000
no_pore,38,30300000
no_pore,39,30300000
no_pore,40,30300000
no_pore,41,30300000
no_pore,42,30300000
no_pore,43,30300000
no_pore,44,30300000
no_pore,45,30300000
no_pore,46,30300000
no_pore,47,30300000
no_pore,48,30300000
no_pore,49,30300000
no_pore,50,30300000
no_pore,51,30300000
no_pore,52,30300000
no_pore,53,30300000
no_pore,54,30300000
no_pore,55,30300000
no_pore,56,30300000
no_pore,57,30300000
no_pore,58,30300000
no_pore,59,30300000
no_pore,60,30300000
no_pore,61,30300000
no_pore,62,30300000
no_pore,63,30300000
no_pore,64,30300000
no_pore,65,30300000
no_pore,66,30300000
no_pore,67,30300000
no_pore,68,30300000
no_pore,69,30300000
no_pore,70,30300000
no_pore,71,30300000
no_pore,72,30300000
no_pore,73,30300000
no_pore,74,30300000
no_pore,75,30300000
no_pore,76,30300000
no_pore,77,30300000
no_pore,78,30300000
no_pore,79,30300000
no_pore,80,30300000
no_pore,81,30300000
no_pore,82,30300000
no_pore,83,30300000
no_pore,84,30300000
no_pore,85,30300000
no_pore,86,30300000
no_pore,87,30300000
no_pore,88,30300000
no_pore,89,30300000
no_pore,90,1008241
pending_manual_reset,0,546296
pending_manual_reset,1,275517
pending_manual_reset,2,0
pending_manual_reset,3,0
pending_manual_reset,4,0
pending_manual_reset,5,0
pending_manual_reset,6,0
pending_manual_reset,7,0
pending_manual_reset,8,0
pending_manual_reset,9,0
pending_manual_reset,10,0
pending_manual_reset,11,0
pending_manual_reset,12,0
pending_manual_reset,13,0
pending_manual_reset,14,0
pending_manual_reset,15,0
pending_manual_reset,16,0
pending_manual_reset,17,0
pending_manual_reset,18,0
pending_manual_reset,19,0
pending_manual_reset,20,0
pending_manual_reset,21,0
pending_manual_reset,22,0
pending_manual_reset,23,0
pending_manual_reset,24,0
pending_manual_reset,25,0
pending_manual_reset,26,0
pending_manual_reset,27,0
pending_manual_reset,28,0
pending_manual_reset,29,0
pending_manual_reset,30,0
pending_manual_reset,31,0
pending_manual_reset,32,0
pending_manual_reset,33,0
pending_manual_reset,34,0
pending_manual_reset,35,0
pending_manual_reset,36,0
pending_manual_reset,37,0
pending_manual_reset,38,0
pending_manual_reset,39,0
pending_manual_reset,40,0
pending_manual_reset,41,0
pending_manual_reset,42,0
pending_manual_reset,43,0
pending_manual_reset,44,0
pending_manual_reset,45,0
pending_manual_reset,46,0
pending_manual_reset,47,0
pending_manual_reset,48,0
pending_manual_reset,49,0
pending_manual_reset,50,0
pending_manual_reset,51,0
pending_manual_reset,52,0
pending_manual_reset,53,0
pending_manual_reset,54,0
pending_manual_reset,55,0
pending_manual_reset,56,0
pending_manual_reset,57,0
pending_manual_reset,58,0
pending_manual_reset,59,0
pending_manual_reset,60,0
pending_manual_reset,61,0
pending_manual_reset,62,0
pending_manual_reset,63,0
pending_manual_reset,64,0
pending_manual_reset,65,0
pending_manual_reset,66,0
pending_manual_reset,67,0
pending_manual_reset,68,0
pending_manual_reset,69,0
pending_manual_reset,70,0
pending_manual_reset,71,0
pending_manual_reset,72,0
pending_manual_reset,73,0
pending_manual_reset,74,0
pending_manual_reset,75,0
pending_manual_reset,76,0
pending_manual_reset,77,0
pending_manual_reset,78,0
pending_manual_reset,79,0
pending_manual_reset,80,0
pending_manual_reset,81,0
pending_manual_reset,82,0
pending_manual_reset,83,0
pending_manual_reset,84,0
pending_manual_reset,85,0
pending_manual_reset,86,0
pending_manual_reset,87,0
pending_manual_reset,88,0
pending_manual_reset,89,0
pending_manual_reset,90,0
pending_mux_change,0,410403
pending_mux_change,1,188447
pending_mux_change,2,131872
pending_mux_change,3,104839
pending_mux_change,4,116205
pending_mux_change,5,95792
pending_mux_change,6,105770
pending_mux_change,7,107731
pending_mux_change,8,119451
pending_mux_change,9,143945
pending_mux_change,10,111339
pending_mux_change,11,95253
pending_mux_change,12,68746
pending_mux_change,13,97333
pending_mux_change,14,96336
pending_mux_change,15,91490
pending_mux_change,16,77991
pending_mux_change,17,67930
pending_mux_change,18,46264
pending_mux_change,19,54095
pending_mux_change,20,67051
pending_mux_change,21,53475
pending_mux_change,22,48719
pending_mux_change,23,72567
pending_mux_change,24,91780
pending_mux_change,25,59771
pending_mux_change,26,76026
pending_mux_change,27,82525
pending_mux_change,28,77392
pending_mux_change,29,75365
pending_mux_change,30,46317
pending_mux_change,31,51957
pending_mux_change,32,56837
pending_mux_change,33,38374
pending_mux_change,34,36504
pending_mux_change,35,35117
pending_mux_change,36,52690
pending_mux_change,37,76185
pending_mux_change,38,104074
pending_mux_change,39,107381
pending_mux_change,40,93382
pending_mux_change,41,86990
pending_mux_change,42,79852
pending_mux_change,43,64074
pending_mux_change,44,93436
pending_mux_change,45,81052
pending_mux_change,46,102925
pending_mux_change,47,92255
pending_mux_change,48,64243
pending_mux_change,49,99521
pending_mux_change,50,86521
pending_mux_change,51,84568
pending_mux_change,52,89330
pending_mux_change,53,87491
pending_mux_change,54,69548
pending_mux_change,55,82855
pending_mux_change,56,48044
pending_mux_change,57,70204
pending_mux_change,58,68054
pending_mux_change,59,75623
pending_mux_change,60,79508
pending_mux_change,61,88529
pending_mux_change,62,50088
pending_mux_change,63,39913
pending_mux_change,64,42638
pending_mux_change,65,57448
pending_mux_change,66,76038
pending_mux_change,67,67588
pending_mux_change,68,72521
pending_mux_change,69,45777
pending_mux_change,70,86744
pending_mux_change,71,86751
pending_mux_change,72,94627
pending_mux_change,73,73271
pending_mux_change,74,58981
pending_mux_change,75,44765
pending_mux_change,76,75149
pending_mux_change,77,81499
pending_mux_change,78,89095
pending_mux_change,79,79523
pending_mux_change,80,74222
pending_mux_change,81,81645
pending_mux_change,82,81997
pending_mux_change,83,58052
pending_mux_change,84,86037
pending_mux_change,85,83720
pending_mux_change,86,40091
pending_mux_change,87,50114
pending_mux_change,88,50391
pending_mux_change,89,44431
pending_mux_change,90,1000
pore,0,0
pore,1,1164436
pore,2,1999649
pore,3,3237630
pore,4,2946504
pore,5,2604130
pore,6,3149408
pore,7,2483416
pore,8,2626682
pore,9,1948878
pore,10,2407928
pore,11,2676436
pore,12,2691228
pore,13,2065776
pore,14,1958045
pore,15,1993309
pore,16,2549395
pore,17,2521498
pore,18,2099519
pore,19,2114404
pore,20,2395545
pore,21,2329220
pore,22,2734417
pore,23,2493626
pore,24,2816519
pore,25,2358143
pore,26,2550669
pore,27,2232314
pore,28,2110249
pore,29,2037197
pore,30,2033992
pore,31,1706984
pore,32,1803262
pore,33,1963433
pore,34,1866150
pore,35,1708732
pore,36,1671581
pore,37,1248626
pore,38,1381945
pore,39,1489642
pore,40,1589013
pore,41,1841730
pore,42,1926933
pore,43,2037062
pore,44,1818945
pore,45,1827368
pore,46,1633085
pore,47,1387389
pore,48,1944276
pore,49,1622707
pore,50,1452222
pore,51,1244286
pore,52,1486519
pore,53,1487079
pore,54,1519041
pore,55,1303842
pore,56,1206800
pore,57,1869452
pore,58,1641424
pore,59,1684993
pore,60,1512557
pore,61,1660512
pore,62,1392924
pore,63,1677792
pore,64,1437218
pore,65,1432585
pore,66,1193093
pore,67,1236475
pore,68,1478456
pore,69,1672124
pore,70,1354811
pore,71,1227965
pore,72,1201339
pore,73,1139254
pore,74,1408564
pore,75,1723330
pore,76,1402328
pore,77,1167494
pore,78,1210853
pore,79,1538181
pore,80,1472614
pore,81,1751101
pore,82,1643893
pore,83,1721538
pore,84,1345515
pore,85,1296215
pore,86,1854846
pore,87,1489185
pore,88,1376665
pore,89,1406490
pore,90,43735
saturated,0,20094211
saturated,1,19688873
saturated,2,0
saturated,3,0
saturated,4,953
saturated,5,0
saturated,6,0
saturated,7,0
saturated,8,0
saturated,9,5652
saturated,10,0
saturated,11,0
saturated,12,0
saturated,13,0
saturated,14,0
saturated,15,0
saturated,16,0
saturated,17,0
saturated,18,0
saturated,19,0
saturated,20,0
saturated,21,0
saturated,22,0
saturated,23,0
saturated,24,0
saturated,25,0
saturated,26,0
saturated,27,0
saturated,28,0
saturated,29,0
saturated,30,0
saturated,31,0
saturated,32,0
saturated,33,0
saturated,34,0
saturated,35,0
saturated,36,0
saturated,37,0
saturated,38,0
saturated,39,0
saturated,40,0
saturated,41,0
saturated,42,0
saturated,43,0
saturated,44,0
saturated,45,0
saturated,46,1158
saturated,47,0
saturated,48,0
saturated,49,0
saturated,50,0
saturated,51,0
saturated,52,0
saturated,53,0
saturated,54,0
saturated,55,0
saturated,56,0
saturated,57,0
saturated,58,0
saturated,59,0
saturated,60,0
saturated,61,0
saturated,62,0
saturated,63,0
saturated,64,0
saturated,65,0
saturated,66,0
saturated,67,0
saturated,68,0
saturated,69,0
saturated,70,0
saturated,71,0
saturated,72,0
saturated,73,0
saturated,74,0
saturated,75,0
saturated,76,0
saturated,77,0
saturated,78,0
saturated,79,0
saturated,80,0
saturated,81,0
saturated,82,0
saturated,83,0
saturated,84,0
saturated,85,0
saturated,86,0
saturated,87,0
saturated,88,0
saturated,89,0
saturated,90,0
strand,0,0
strand,1,354931
strand,2,865601
strand,3,1712235
strand,4,1656972
strand,5,1997658
strand,6,1524786
strand,7,1834279
strand,8,1665421
strand,9,1871001
strand,10,1629282
strand,11,1670114
strand,12,1853940
strand,13,2080320
strand,14,2061495
strand,15,2216741
strand,16,1736992
strand,17,1766789
strand,18,2271459
strand,19,2241171
strand,20,1883160
strand,21,2273316
strand,22,1817653
strand,23,1671344
strand,24,1507884
strand,25,1900632
strand,26,1941525
strand,27,2185531
strand,28,2068639
strand,29,2281999
strand,30,2303887
strand,31,2360798
strand,32,2134420
strand,33,2428565
strand,34,2454401
strand,35,2633859
strand,36,2640154
strand,37,2859830
strand,38,2423765
strand,39,2010847
strand,40,2016654
strand,41,1989344
strand,42,1841868
strand,43,1665417
strand,44,1483406
strand,45,1712849
strand,46,1680303
strand,47,1710389
strand,48,1435265
strand,49,1889318
strand,50,1787885
strand,51,1594136
strand,52,1597179
strand,53,1608358
strand,54,1597990
strand,55,1466405
strand,56,1669550
strand,57,1248853
strand,58,1264299
strand,59,1306431
strand,60,1524604
strand,61,1187336
strand,62,1748449
strand,63,1378005
strand,64,1457717
strand,65,1922747
strand,66,1927521
strand,67,1764090
strand,68,1336909
strand,69,1396012
strand,70,1440938
strand,71,1513216
strand,72,1300578
strand,73,1339113
strand,74,1030885
strand,75,901888
strand,76,967116
strand,77,1178007
strand,78,1173495
strand,79,868669
strand,80,993414
strand,81,599976
strand,82,828584
strand,83,904171
strand,84,796615
strand,85,773237
strand,86,577390
strand,87,703520
strand,88,858207
strand,89,1099528
strand,90,32713
unavailable,0,381074
unavailable,1,332040
unavailable,2,333896
unavailable,3,567633
unavailable,4,586441
unavailable,5,621702
unavailable,6,680296
unavailable,7,676651
unavailable,8,751602
unavailable,9,708681
unavailable,10,712737
unavailable,11,481853
unavailable,12,505578
unavailable,13,464197
unavailable,14,798419
unavailable,15,612552
unavailable,16,491312
unavailable,17,551981
unavailable,18,661772
unavailable,19,715696
unavailable,20,741931
unavailable,21,633241
unavailable,22,764612
unavailable,23,553529
unavailable,24,665334
unavailable,25,739309
unavailable,26,664421
unavailable,27,736816
unavailable,28,800185
unavailable,29,571773
unavailable,30,691861
unavailable,31,1102990
unavailable,32,1255823
unavailable,33,978602
unavailable,34,711488
unavailable,35,697980
unavailable,36,816695
unavailable,37,855639
unavailable,38,1006951
unavailable,39,1064468
unavailable,40,847389
unavailable,41,892478
unavailable,42,1008913
unavailable,43,1031510
unavailable,44,1196197
unavailable,45,1050657
unavailable,46,722963
unavailable,47,839612
unavailable,48,764825
unavailable,49,695819
unavailable,50,786552
unavailable,51,973727
unavailable,52,504724
unavailable,53,515316
unavailable,54,527764
unavailable,55,546199
unavailable,56,682992
unavailable,57,525902
unavailable,58,558289
unavailable,59,440669
unavailable,60,356704
unavailable,61,539117
unavailable,62,304310
unavailable,63,392762
unavailable,64,403963
unavailable,65,293204
unavailable,66,329514
unavailable,67,373362
unavailable,68,483130
unavailable,69,407135
unavailable,70,413353
unavailable,71,613102
unavailable,72,512029
unavailable,73,808267
unavailable,74,765396
unavailable,75,633374
unavailable,76,615847
unavailable,77,606037
unavailable,78,428528
unavailable,79,518150
unavailable,80,451615
unavailable,81,556065
unavailable,82,424896
unavailable,83,339995
unavailable,84,411334
unavailable,85,453592
unavailable,86,269489
unavailable,87,296186
unavailable,88,239249
unavailable,89,282218
unavailable,90,13930
unblocking,0,0
unblocking,1,176200
unblocking,2,189410
unblocking,3,431793
unblocking,4,422592
unblocking,5,482201
unblocking,6,541445
unblocking,7,552862
unblocking,8,554366
unblocking,9,806524
unblocking,10,529185
unblocking,11,558254
unblocking,12,424079
unblocking,13,382671
unblocking,14,578847
unblocking,15,481606
unblocking,16,556248
unblocking,17,587370
unblocking,18,208884
unblocking,19,209159
unblocking,20,296455
unblocking,21,251363
unblocking,22,335651
unblocking,23,733674
unblocking,24,377912
unblocking,25,306061
unblocking,26,365411
unblocking,27,365049
unblocking,28,602375
unblocking,29,482473
unblocking,30,500653
unblocking,31,208879
unblocking,32,196521
unblocking,33,142338
unblocking,34,305594
unblocking,35,252666
unblocking,36,339233
unblocking,37,337480
unblocking,38,466912
unblocking,39,514616
unblocking,40,530352
unblocking,41,539760
unblocking,42,309245
unblocking,43,354190
unblocking,44,503975
unblocking,45,404071
unblocking,46,687235
unblocking,47,612535
unblocking,48,390325
unblocking,49,395705
unblocking,50,428740
unblocking,51,592863
unblocking,52,522544
unblocking,53,641873
unblocking,54,348848
unblocking,55,581616
unblocking,56,234307
unblocking,57,260258
unblocking,58,433765
unblocking,59,303102
unblocking,60,407796
unblocking,61,411084
unblocking,62,311443
unblocking,63,246965
unblocking,64,563618
unblocking,65,225816
unblocking,66,423893
unblocking,67,268314
unblocking,68,331773
unblocking,69,404875
unblocking,70,380679
unblocking,71,580790
unblocking,72,701867
unblocking,73,474122
unblocking,74,447305
unblocking,75,234379
unblocking,76,372386
unblocking,77,414378
unblocking,78,739713
unblocking,79,370875
unblocking,80,459460
unblocking,81,347426
unblocking,82,348024
unblocking,83,415282
unblocking,84,623201
unblocking,85,630561
unblocking,86,338109
unblocking,87,309811
unblocking,88,284723
unblocking,89,338236
unblocking,90,3030
unclassified,0,2256977
unclassified,1,2010911
unclassified,2,192901
unclassified,3,163789
unclassified,4,144174
unclassified,5,157427
unclassified,6,119667
unclassified,7,163671
unclassified,8,193551
unclassified,9,231819
unclassified,10,152166
unclassified,11,122295
unclassified,12,106416
unclassified,13,130513
unclassified,14,141101
unclassified,15,134137
unclassified,16,113865
unclassified,17,105707
unclassified,18,91855
unclassified,19,134395
unclassified,20,133563
unclassified,21,49963
unclassified,22,65266
unclassified,23,102856
unclassified,24,100159
unclassified,25,86400
unclassified,26,107080
unclassified,27,78832
unclassified,28,131529
unclassified,29,139703
unclassified,30,76974
unclassified,31,110257
unclassified,32,128076
unclassified,33,98099
unclassified,34,69482
unclassified,35,78954
unclassified,36,122863
unclassified,37,171234
unclassified,38,167457
unclassified,39,246652
unclassified,40,247765
unclassified,41,184251
unclassified,42,173880
unclassified,43,174454
unclassified,44,178670
unclassified,45,132770
unclassified,46,190637
unclassified,47,122357
unclassified,48,97635
unclassified,49,158126
unclassified,50,176653
unclassified,51,141604
unclassified,52,177167
unclassified,53,152962
unclassified,54,122572
unclassified,55,126240
unclassified,56,73959
unclassified,57,123892
unclassified,58,103059
unclassified,59,115228
unclassified,60,111916
unclassified,61,100362
unclassified,62,94297
unclassified,63,88636
unclassified,64,93144
unclassified,65,101534
unclassified,66,105776
unclassified,67,95014
unclassified,68,121615
unclassified,69,79665
unclassified,70,143610
unclassified,71,115007
unclassified,72,182587
unclassified,73,114831
unclassified,74,98388
unclassified,75,111640
unclassified,76,121410
unclassified,77,95958
unclassified,78,171542
unclassified,79,143382
unclassified,80,130766
unclassified,81,173225
unclassified,82,123189
unclassified,83,91537
unclassified,84,107061
unclassified,85,139743
unclassified,86,82535
unclassified,87,86059
unclassified,88,105966
unclassified,89,92722
unclassified,90,9856
unclassified_following_reset,0,205472
unclassified_following_reset,1,264443
unclassified_following_reset,2,0
unclassified_following_reset,3,0
unclassified_following_reset,4,0
unclassified_following_reset,5,0
unclassified_following_reset,6,0
unclassified_following_reset,7,0
unclassified_following_reset,8,0
unclassified_following_reset,9,0
unclassified_following_reset,10,0
unclassified_following_reset,11,0
unclassified_following_reset,12,0
unclassified_following_reset,13,0
unclassified_following_reset,14,0
unclassified_following_reset,15,0
unclassified_following_reset,16,0
unclassified_following_reset,17,0
unclassified_following_reset,18,0
unclassified_following_reset,19,0
unclassified_following_reset,20,0
unclassified_following_reset,21,0
unclassified_following_reset,22,0
unclassified_following_reset,23,0
unclassified_following_reset,24,0
unclassified_following_reset,25,0
unclassified_following_reset,26,0
unclassified_following_reset,27,0
unclassified_following_reset,28,0
unclassified_following_reset,29,0
unclassified_following_reset,30,0
unclassified_following_reset,31,0
unclassified_following_reset,32,0
unclassified_following_reset,33,0
unclassified_following_reset,34,0
unclassified_following_reset,35,0
unclassified_following_reset,36,0
unclassified_following_reset,37,0
unclassified_following_reset,38,0
unclassified_following_reset,39,0
unclassified_following_reset,40,0
unclassified_following_reset,41,0
unclassified_following_reset,42,0
unclassified_following_reset,43,0
unclassified_following_reset,44,0
unclassified_following_reset,45,0
unclassified_following_reset,46,0
unclassified_following_reset,47,0
unclassified_following_reset,48,0
unclassified_following_reset,49,0
unclassified_following_reset,50,0
unclassified_following_reset,51,0
unclassified_following_reset,52,0
unclassified_following_reset,53,0
unclassified_following_reset,54,0
unclassified_following_reset,55,0
unclassified_following_reset,56,0
unclassified_following_reset,57,0
unclassified_following_reset,58,0
unclassified_following_reset,59,0
unclassified_following_reset,60,0
unclassified_following_reset,61,0
unclassified_following_reset,62,0
unclassified_following_reset,63,0
unclassified_following_reset,64,0
unclassified_following_reset,65,0
unclassified_following_reset,66,0
unclassified_following_reset,67,0
unclassified_following_reset,68,0
unclassified_following_reset,69,0
unclassified_following_reset,70,0
unclassified_following_reset,71,0
unclassified_following_reset,72,0
unclassified_following_reset,73,0
unclassified_following_reset,74,0
unclassified_following_reset,75,0
unclassified_following_reset,76,0
unclassified_following_reset,77,0
unclassified_following_reset,78,0
unclassified_following_reset,79,0
unclassified_following_reset,80,0
unclassified_following_reset,81,0
unclassified_following_reset,82,0
unclassified_following_reset,83,0
unclassified_following_reset,84,0
unclassified_following_reset,85,0
unclassified_following_reset,86,0
unclassified_following_reset,87,0
unclassified_following_reset,88,0
unclassified_following_reset,89,0
unclassified_following_reset,90,0
unknown_negative,0,4026272
unknown_negative,1,5009787
unknown_negative,2,0
unknown_negative,3,0
unknown_negative,4,0
unknown_negative,5,0
unknown_negative,6,0
unknown_negative,7,0
unknown_negative,8,0
unknown_negative,9,0
unknown_negative,10,0
unknown_negative,11,0
unknown_negative,12,0
unknown_negative,13,0
unknown_negative,14,0
unknown_negative,15,0
unknown_negative,16,0
unknown_negative,17,0
unknown_negative,18,0
unknown_negative,19,0
unknown_negative,20,0
unknown_negative,21,0
unknown_negative,22,0
unknown_negative,23,0
unknown_negative,24,0
unknown_negative,25,0
unknown_negative,26,0
unknown_negative,27,0
unknown_negative,28,0
unknown_negative,29,0
unknown_negative,30,0
unknown_negative,31,0
unknown_negative,32,0
unknown_negative,33,0
unknown_negative,34,0
unknown_negative,35,0
unknown_negative,36,0
unknown_negative,37,0
unknown_negative,38,0
unknown_negative,39,0
unknown_negative,40,0
unknown_negative,41,0
unknown_negative,42,0
unknown_negative,43,0
unknown_negative,44,0
unknown_negative,45,0
unknown_negative,46,0
unknown_negative,47,0
unknown_negative,48,0
unknown_negative,49,0
unknown_negative,50,0
unknown_negative,51,0
unknown_negative,52,0
unknown_negative,53,0
unknown_negative,54,0
unknown_negative,55,0
unknown_negative,56,0
unknown_negative,57,0
unknown_negative,58,0
unknown_negative,59,0
unknown_negative,60,0
unknown_negative,61,0
unknown_negative,62,0
unknown_negative,63,0
unknown_negative,64,0
unknown_negative,65,0
unknown_negative,66,0
unknown_negative,67,0
unknown_negative,68,0
unknown_negative,69,0
unknown_negative,70,0
unknown_negative,71,0
unknown_negative,72,0
unknown_negative,73,0
unknown_negative,74,0
unknown_negative,75,0
unknown_negative,76,0
unknown_negative,77,0
unknown_negative,78,0
unknown_negative,79,0
unknown_negative,80,0
unknown_negative,81,0
unknown_negative,82,0
unknown_negative,83,0
unknown_negative,84,0
unknown_negative,85,0
unknown_negative,86,0
unknown_negative,87,0
unknown_negative,88,0
unknown_negative,89,0
unknown_negative,90,0
unknown_positive,0,0
unknown_positive,1,196049
unknown_positive,2,291151
unknown_positive,3,340448
unknown_positive,4,425366
unknown_positive,5,341996
unknown_positive,6,345378
unknown_positive,7,504181
unknown_positive,8,399086
unknown_positive,9,364889
unknown_positive,10,386759
unknown_positive,11,368719
